COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
c1ccc(-c2nn(-c3ccccc3)[n+](-c3ccc(-c4ccc(-[n+]5nc(-c6ccccc6)nn5-c5ccccc5)cc4)cc3)n2)cc1
CN(c1ccc(Cl)cc1)c1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N(C)c5ccc(Cl)cc5)c5ccccc54)cc3)cc2)c2ccccc12
CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)CCCN
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
C[N+](C)(C)CC(=O)O
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
CN1CCOC(c2ccccc2)c2ccccc2C1
CON
Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1
CC1CCC(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)[O-])C2CCC(O)CC2)CC1
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O
CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1
COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1
O=C([O-])CCCCCCCNC(=O)c1ccccc1O
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl
N=C(N)NCCCCCCC(=O)NC(O)C(=O)NCCCCNCCCN
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(OP(=O)([O-])[O-])c2)c(OC)c1
CNC(C)Cc1ccc2c(c1)OCO2
CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O
Cc1nc(NNC(=O)[C@H](CC2CCCC2)CN(O)C=O)c(F)c(N2CCN3CCOC[C@@H]3C2)n1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
COc1ccc(OC(C)C(=O)[O-])cc1
CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12
[O-]c1c(-n2ccnn2)cnn1-c1cc(N2CCOCC2)ncn1
Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1
O=C([O-])C1=CS[C@@H]2/C(=C\c3cn4c(n3)COCC4)C(=O)N12
N[C@H]1C[C@@H](C(=O)O)CC1=C(F)F
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC
CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1
C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC
CC1(C)CCC2(CC1)N[C@@H](C(=O)N[C@@H]1CC[C@@H](C(N)=O)OC1)[C@H](c1ccnc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21
Cc1cnc(C[S@@+]([O-])c2nc3ccccc3[n-]2)c(C)c1OCC1COC(C)(C)OC1
CCC(=O)[N-]S(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1
N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
O=C(NC[C@H]1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1ccc(Cl)s1
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F
O=C(CN1CCC(CN2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1
CC(=O)Oc1ccccc1C(=O)OC1=CC[C@H]2[C@H]3Cc4ccc(OC(=O)c5ccccc5OC(C)=O)c5c4[C@@]2(CCN3C)[C@H]1O5
CC#CC[C@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O
